id,custId,custName,account,method,merchant,location,device,ip,amount,score,risk,status,dt
TX-000170,CUST-0503,Bilal Qureshi,3.73211E+11,Wallet,Uber,Islamabad,Windows PC,56.244.193.159,5203.58,84,Critical,Flagged,4/11/2026 1:02
TX-000171,CUST-0010,Sara Ansari,4.96696E+11,UPI,Uber,London,Tablet,115.125.12.76,8804.18,71,High,Flagged,3/26/2026 4:46
TX-000172,CUST-0527,Sara Raza,1.95007E+11,ATM,Daraz,New York,Android,7.118.184.85,380.91,24,Low,Cleared,4/10/2026 4:06
TX-000173,CUST-0183,Usman Qureshi,89444331070,UPI,Amazon,New York,iPhone,92.238.129.28,2847.5,9,Low,Cleared,4/22/2026 6:42
TX-000174,CUST-0622,Sara Iqbal,7.43645E+11,Wallet,Amazon,London,Tablet,37.32.11.2,5616.92,87,Critical,Blocked,4/11/2026 0:49
TX-000175,CUST-0561,Sara Iqbal,2.77298E+11,UPI,Amazon,London,MacBook,166.141.19.75,6585.8,50,Medium,Under Review,3/31/2026 7:16
TX-000176,CUST-0203,Hamza Farooq,4.31617E+11,UPI,Uber,Islamabad,MacBook,44.2.81.64,7701.61,32,Medium,Under Review,4/20/2026 6:43
TX-000177,CUST-0447,Usman Ansari,1.78434E+11,UPI,Shopify,Islamabad,iPhone,187.20.229.5,8327.46,91,Critical,Blocked,3/26/2026 14:01
TX-000178,CUST-0833,Bilal Farooq,4.59559E+11,Wallet,Binance,Dubai,Tablet,131.24.102.94,4926.22,80,High,Flagged,4/23/2026 7:54
TX-000179,CUST-0869,Bilal Malik,7.11558E+11,Wallet,Uber,Lahore,iPhone,172.53.133.233,7758.4,84,Critical,Flagged,4/13/2026 21:03
TX-000180,CUST-0940,Zain Khan,61962755335,Card,AliExpress,Dubai,Android,133.104.91.210,8504.97,49,Medium,Under Review,4/3/2026 8:58
TX-000181,CUST-0909,Bilal Khan,5.11062E+11,Card,Steam,New York,MacBook,123.54.152.42,6346.67,62,High,Flagged,4/2/2026 19:23
TX-000182,CUST-0250,Ali Malik,5.1605E+11,Wallet,Daraz,Lahore,MacBook,156.121.223.124,1679.85,52,Medium,Under Review,4/23/2026 17:27
TX-000183,CUST-0147,Bilal Malik,6.51695E+11,ATM,Binance,London,iPhone,46.122.231.158,5882.18,52,Medium,Under Review,3/28/2026 9:42
TX-000184,CUST-0771,Sara Raza,4.16888E+11,ATM,Careem,Islamabad,Tablet,206.190.233.195,8206.1,68,High,Flagged,4/1/2026 20:12
TX-000185,CUST-0436,Ahmed Iqbal,4.28284E+11,Bank Transfer,Uber,Dubai,Windows PC,28.40.110.167,5740.77,73,High,Flagged,4/20/2026 7:15
TX-000186,CUST-0434,Bilal Ansari,6.93255E+11,ATM,Binance,New York,iPhone,192.59.115.201,6856.26,33,Medium,Under Review,3/31/2026 8:24
TX-000187,CUST-0220,Mariam Syed,7.86604E+11,Wallet,Shopify,Islamabad,iPhone,156.10.186.99,9121.41,20,Low,Cleared,4/20/2026 4:27
TX-000188,CUST-0672,Mariam Iqbal,7.59864E+11,UPI,Shopify,London,Android,173.10.93.62,6422.64,51,Medium,Under Review,3/27/2026 19:22
TX-000189,CUST-0283,Hassan Ansari,6.4208E+11,Bank Transfer,Shopify,Dubai,MacBook,148.2.67.45,3995.85,20,Low,Cleared,4/20/2026 19:07
TX-000190,CUST-0075,Mariam Iqbal,3.15257E+11,ATM,Steam,London,iPhone,124.30.67.18,3756.37,13,Low,Cleared,3/30/2026 7:48
TX-000191,CUST-0820,Ayesha Syed,9.50821E+11,UPI,AliExpress,Lahore,Android,128.189.52.61,7209.85,28,Low,Cleared,4/14/2026 6:50
TX-000192,CUST-0235,Fatima Sheikh,8.37109E+11,Wallet,Steam,London,Windows PC,126.47.253.196,8977.71,33,Medium,Under Review,4/15/2026 8:07
TX-000193,CUST-0228,Bilal Malik,74553619646,Card,Shopify,Dubai,Tablet,26.84.93.157,8447.43,35,Medium,Under Review,4/6/2026 15:23
TX-000194,CUST-0270,Fatima Iqbal,4.63427E+11,Bank Transfer,Daraz,New York,Windows PC,206.61.143.111,8393.26,23,Low,Cleared,3/30/2026 18:48
TX-000195,CUST-0820,Hamza Malik,4.04187E+11,Card,Binance,Karachi,Android,209.66.122.215,6176.35,25,Low,Cleared,4/18/2026 2:40
TX-000196,CUST-0267,Ayesha Ansari,5.92019E+11,Wallet,Uber,New York,Tablet,125.199.189.115,8719.5,57,Medium,Under Review,4/9/2026 12:26
TX-000197,CUST-0294,Zain Malik,8.69465E+11,UPI,Careem,Islamabad,MacBook,200.221.241.93,7331.9,48,Medium,Under Review,3/27/2026 19:41
TX-000198,CUST-0424,Ahmed Malik,8.12277E+11,ATM,Daraz,Karachi,Windows PC,159.40.22.168,9130.26,66,High,Flagged,4/4/2026 6:08
TX-000199,CUST-0235,Fatima Iqbal,4.15104E+11,Bank Transfer,Binance,London,Tablet,117.162.192.163,8598.71,49,Medium,Under Review,4/10/2026 16:04
TX-000200,CUST-0656,Noor Qureshi,3.35843E+11,ATM,Amazon,New York,MacBook,243.194.123.77,99.41,55,Medium,Under Review,3/31/2026 22:13
TX-000201,CUST-0612,Fatima Khan,5.18428E+11,UPI,AliExpress,Islamabad,Tablet,208.69.106.49,8365.59,55,Medium,Under Review,4/11/2026 10:02
TX-000202,CUST-0297,Sara Butt,6.26101E+11,Bank Transfer,Daraz,Lahore,iPhone,127.56.88.108,3060.34,23,Low,Cleared,4/18/2026 12:45
TX-000203,CUST-0475,Hamza Khan,3.8907E+11,Bank Transfer,Careem,Dubai,Android,189.9.51.118,7208.81,63,High,Flagged,4/7/2026 20:19
TX-000204,CUST-0682,Fatima Butt,3.99178E+11,Bank Transfer,Daraz,Lahore,MacBook,84.4.43.204,2713.02,12,Low,Cleared,4/1/2026 0:45
TX-000205,CUST-0809,Fatima Khan,9.56617E+11,Card,Amazon,Islamabad,Android,180.138.203.28,1241.85,15,Low,Cleared,4/6/2026 17:39
TX-000206,CUST-0572,Noor Ansari,8.41632E+11,Bank Transfer,Uber,Islamabad,MacBook,71.223.213.154,8962.7,29,Low,Cleared,4/10/2026 8:01
TX-000207,CUST-0071,Mariam Malik,4.85476E+11,Card,Careem,Lahore,Tablet,175.128.197.142,1518.95,70,High,Flagged,4/17/2026 10:50
TX-000208,CUST-0420,Noor Ansari,1.50818E+11,UPI,AliExpress,Karachi,Windows PC,57.156.184.19,138.11,36,Medium,Under Review,4/10/2026 1:37
TX-000209,CUST-0504,Sara Butt,8.05944E+11,Bank Transfer,Daraz,Karachi,Android,137.99.49.50,5161.42,26,Low,Cleared,3/25/2026 21:43
TX-000210,CUST-0641,Ahmed Qureshi,7.41635E+11,Bank Transfer,Steam,Islamabad,Windows PC,141.254.84.217,3649.13,31,Medium,Under Review,3/29/2026 19:21
TX-000211,CUST-0441,Hamza Ansari,6.52793E+11,UPI,Binance,Islamabad,iPhone,77.253.57.55,8387.5,97,Critical,Blocked,3/26/2026 22:18
TX-000212,CUST-0942,Mariam Qureshi,5.91031E+11,Bank Transfer,Daraz,New York,Windows PC,203.124.45.125,8093.65,2,Low,Cleared,4/12/2026 4:33
TX-000213,CUST-0840,Sara Farooq,6.08379E+11,UPI,Amazon,New York,MacBook,14.79.135.11,3136.11,88,Critical,Blocked,3/29/2026 12:35
TX-000214,CUST-0335,Mariam Sheikh,1.69975E+11,Card,Careem,Islamabad,iPhone,103.129.112.199,6842.15,72,High,Flagged,4/17/2026 22:36
TX-000215,CUST-0493,Mariam Sheikh,4.61672E+11,ATM,Uber,Islamabad,Android,83.89.153.168,246.98,97,Critical,Blocked,4/18/2026 14:40
TX-000216,CUST-0359,Bilal Butt,6.49262E+11,Wallet,Amazon,Islamabad,iPhone,79.116.121.6,3259.07,39,Medium,Under Review,4/17/2026 1:06
TX-000217,CUST-0217,Fatima Qureshi,5.24716E+11,UPI,AliExpress,Karachi,MacBook,168.242.3.18,3814.84,94,Critical,Blocked,3/31/2026 6:20
TX-000218,CUST-0886,Sara Khan,2.83958E+11,UPI,Amazon,Karachi,Android,237.136.79.86,4806.44,34,Medium,Under Review,4/8/2026 8:31
TX-000219,CUST-0019,Ayesha Ansari,3.3992E+11,Bank Transfer,Binance,Islamabad,MacBook,169.36.23.187,3751.81,95,Critical,Blocked,4/17/2026 14:29
TX-000220,CUST-0894,Noor Sheikh,4.54364E+11,UPI,Binance,Dubai,Android,168.239.145.235,1557.29,86,Critical,Blocked,3/27/2026 21:01
TX-000221,CUST-0546,Hamza Raza,1.8104E+11,Bank Transfer,Shopify,Karachi,Android,48.7.196.253,6001.3,8,Low,Cleared,3/30/2026 9:13
TX-000222,CUST-0581,Bilal Sheikh,5.20072E+11,Bank Transfer,Shopify,Lahore,iPhone,105.196.249.4,9070.01,34,Medium,Under Review,3/28/2026 4:30
TX-000223,CUST-0761,Noor Sheikh,7.09984E+11,ATM,Uber,Dubai,Tablet,241.191.147.153,5259,52,Medium,Under Review,4/14/2026 14:53
TX-000224,CUST-0534,Sara Butt,4.88259E+11,Wallet,AliExpress,Dubai,Android,109.76.157.236,544.01,82,Critical,Flagged,4/22/2026 23:55
TX-000225,CUST-0475,Noor Butt,51585330488,ATM,Daraz,Islamabad,Windows PC,178.167.233.183,7807.6,66,High,Flagged,4/18/2026 6:37
TX-000226,CUST-0094,Sara Butt,6.07796E+11,Bank Transfer,Binance,Lahore,Android,197.183.14.108,3025.93,91,Critical,Blocked,4/19/2026 3:02
TX-000227,CUST-0296,Noor Malik,1.12625E+11,ATM,Steam,Dubai,MacBook,21.154.154.2,2405.74,93,Critical,Blocked,4/4/2026 10:33
TX-000228,CUST-0635,Noor Qureshi,8.21031E+11,Bank Transfer,Binance,New York,Windows PC,157.170.178.180,5834.75,70,High,Flagged,4/12/2026 2:12
TX-000229,CUST-0990,Zain Farooq,3.07389E+11,Wallet,Careem,London,Android,179.54.157.15,1080.07,71,High,Flagged,4/16/2026 16:11
TX-000230,CUST-0542,Sara Butt,7.67748E+11,ATM,Steam,Lahore,Tablet,60.182.75.251,1904.91,93,Critical,Blocked,3/27/2026 2:58
TX-000231,CUST-0477,Noor Raza,7.26404E+11,Wallet,Uber,Karachi,iPhone,176.86.88.102,7101.84,15,Low,Cleared,4/23/2026 15:47
TX-000232,CUST-0853,Ahmed Sheikh,3.36976E+11,ATM,Amazon,London,Windows PC,145.186.174.81,5445.18,78,High,Flagged,4/23/2026 10:10
TX-000233,CUST-0592,Noor Ansari,7.83921E+11,Wallet,Uber,New York,iPhone,70.106.23.128,8596.31,2,Low,Cleared,4/15/2026 6:30
TX-000234,CUST-0850,Usman Sheikh,5.13021E+11,UPI,AliExpress,Islamabad,Android,197.224.26.211,9626.46,47,Medium,Under Review,4/4/2026 4:22
TX-000235,CUST-0211,Hamza Khan,4.75097E+11,Wallet,Amazon,London,Windows PC,164.229.54.83,1973.44,66,High,Flagged,4/18/2026 17:01
TX-000236,CUST-0546,Ayesha Butt,6.21195E+11,UPI,Shopify,Lahore,iPhone,80.157.229.87,5302.25,36,Medium,Under Review,4/12/2026 3:48
TX-000237,CUST-0030,Zain Khan,1.04156E+11,UPI,Daraz,Dubai,Tablet,34.24.209.206,9013.76,6,Low,Cleared,4/18/2026 19:54
TX-000238,CUST-0467,Usman Butt,4.91823E+11,Card,Steam,Karachi,Windows PC,123.119.217.44,2773.3,59,Medium,Under Review,4/20/2026 7:44
TX-000239,CUST-0589,Ahmed Qureshi,1.87368E+11,ATM,Daraz,Islamabad,Android,209.178.152.111,7688.43,44,Medium,Under Review,3/28/2026 5:46
TX-000240,CUST-0807,Ayesha Qureshi,6.16778E+11,ATM,Daraz,London,iPhone,176.209.153.198,8036.49,55,Medium,Under Review,3/29/2026 22:26
TX-000241,CUST-0661,Noor Khan,88960115351,Wallet,AliExpress,London,Windows PC,236.242.240.112,7037.18,41,Medium,Under Review,4/2/2026 6:04
TX-000242,CUST-0597,Ali Farooq,9.41235E+11,Bank Transfer,Careem,New York,Tablet,101.161.82.183,3757.51,44,Medium,Under Review,4/20/2026 16:27
TX-000243,CUST-0559,Fatima Malik,4.13982E+11,ATM,Careem,Lahore,iPhone,36.165.207.107,8430.9,48,Medium,Under Review,4/4/2026 22:38
TX-000244,CUST-0953,Hassan Farooq,1.55432E+11,UPI,Uber,Karachi,iPhone,146.124.181.95,1117.88,89,Critical,Blocked,3/28/2026 5:47
TX-000245,CUST-0146,Hamza Qureshi,9.97408E+11,UPI,AliExpress,London,iPhone,232.88.137.200,115.57,61,High,Flagged,4/21/2026 2:31
TX-000246,CUST-0928,Zain Farooq,7.49721E+11,Bank Transfer,Amazon,New York,Windows PC,208.189.160.7,2817.93,58,Medium,Under Review,4/1/2026 10:01
TX-000247,CUST-0518,Sara Iqbal,2.62277E+11,Bank Transfer,Steam,Lahore,Tablet,221.9.88.252,836.29,10,Low,Cleared,4/18/2026 23:27
TX-000248,CUST-0957,Ahmed Butt,7.43672E+11,ATM,Careem,Dubai,Windows PC,122.192.243.193,9040.88,18,Low,Cleared,3/28/2026 15:29
TX-000249,CUST-0700,Hamza Syed,4.18095E+11,ATM,AliExpress,Islamabad,Windows PC,69.206.26.66,6416.02,29,Low,Cleared,4/7/2026 11:08
TX-000250,CUST-0792,Noor Sheikh,7.51362E+11,ATM,Uber,Lahore,Windows PC,65.50.9.7,6073.9,50,Medium,Under Review,4/3/2026 18:19
TX-000251,CUST-0673,Fatima Farooq,6.71817E+11,ATM,Daraz,New York,MacBook,237.71.197.110,6786.85,7,Low,Cleared,3/28/2026 17:01
TX-000252,CUST-0264,Ahmed Raza,2.03928E+11,Card,Binance,London,MacBook,56.158.165.28,8944.44,85,Critical,Blocked,4/10/2026 0:44
TX-000253,CUST-0106,Ali Raza,77046003133,Card,Steam,Dubai,MacBook,104.217.187.200,7962.18,91,Critical,Blocked,4/12/2026 23:05
TX-000254,CUST-0232,Ali Syed,9.84594E+11,Wallet,Daraz,Dubai,Windows PC,166.52.46.142,395.05,8,Low,Cleared,3/31/2026 4:01
TX-000255,CUST-0307,Hamza Syed,8.63067E+11,UPI,AliExpress,Dubai,Tablet,248.214.208.116,9472.76,49,Medium,Under Review,4/16/2026 1:21
TX-000256,CUST-0348,Ali Ansari,7.01865E+11,Bank Transfer,Steam,New York,iPhone,121.233.236.159,458.4,2,Low,Cleared,4/23/2026 1:31
TX-000257,CUST-0134,Ali Malik,6.98068E+11,Bank Transfer,Careem,Islamabad,MacBook,84.31.250.176,5648.72,89,Critical,Blocked,3/26/2026 5:20
TX-000258,CUST-0857,Fatima Khan,5.31147E+11,UPI,Careem,Lahore,iPhone,226.125.21.2,80.72,17,Low,Cleared,4/10/2026 2:43
TX-000259,CUST-0608,Usman Syed,6.74112E+11,UPI,Daraz,New York,Windows PC,90.108.2.143,2316.91,11,Low,Cleared,3/26/2026 2:05
TX-000260,CUST-0098,Bilal Ansari,8.95462E+11,Bank Transfer,Amazon,Karachi,Windows PC,73.54.112.65,3282.74,15,Low,Cleared,3/31/2026 14:51
TX-000261,CUST-0045,Sara Khan,9.17419E+11,Card,Uber,Lahore,iPhone,61.189.106.223,1967.57,97,Critical,Blocked,4/4/2026 3:01
TX-000262,CUST-0483,Bilal Butt,42613413230,UPI,Amazon,Islamabad,Android,29.219.120.118,4104.41,28,Low,Cleared,4/21/2026 9:40
TX-000263,CUST-0226,Usman Farooq,1.79955E+11,ATM,AliExpress,Karachi,MacBook,189.224.64.64,3214.23,97,Critical,Blocked,4/9/2026 2:42
TX-000264,CUST-0914,Bilal Malik,9.84098E+11,ATM,Shopify,Karachi,Tablet,193.4.178.188,3990.79,74,High,Flagged,4/14/2026 15:03
TX-000265,CUST-0368,Usman Sheikh,6.04379E+11,Wallet,Steam,New York,iPhone,221.161.19.99,8756.72,27,Low,Cleared,4/18/2026 17:01
TX-000266,CUST-0034,Usman Syed,7.66527E+11,Card,Daraz,Dubai,Windows PC,120.159.11.94,3597.38,42,Medium,Under Review,3/31/2026 14:04
TX-000267,CUST-0722,Sara Qureshi,7.29215E+11,Wallet,AliExpress,London,MacBook,71.14.17.96,3389.77,82,Critical,Flagged,3/30/2026 7:38
TX-000268,CUST-0540,Sara Butt,7.65268E+11,Card,Careem,Lahore,Windows PC,246.245.20.28,1623.06,62,High,Flagged,4/1/2026 22:15
TX-000269,CUST-0509,Ahmed Sheikh,5.62951E+11,Bank Transfer,Uber,Dubai,Tablet,88.168.166.202,3204.54,14,Low,Cleared,4/18/2026 0:22
TX-000270,CUST-0863,Mariam Butt,4.58372E+11,UPI,Binance,New York,Tablet,74.47.250.45,8227.06,75,High,Flagged,3/31/2026 14:54
TX-000271,CUST-0166,Fatima Raza,31215033351,Wallet,Daraz,Karachi,MacBook,239.128.197.38,9288.85,88,Critical,Blocked,4/17/2026 18:20
TX-000272,CUST-0005,Hamza Qureshi,9.3743E+11,Card,Steam,Karachi,Android,174.142.30.79,252.75,40,Medium,Under Review,4/17/2026 15:31
TX-000273,CUST-0457,Ayesha Raza,3.61577E+11,ATM,Shopify,Dubai,Windows PC,155.155.131.242,558.71,79,High,Flagged,4/14/2026 17:17
TX-000274,CUST-0408,Ahmed Syed,3.32398E+11,ATM,Careem,Lahore,Tablet,154.23.37.54,2978.63,85,Critical,Blocked,4/8/2026 7:36
TX-000275,CUST-0068,Bilal Syed,49457711350,Wallet,AliExpress,Dubai,Tablet,190.119.58.7,7756.04,67,High,Flagged,4/9/2026 11:37
TX-000276,CUST-0308,Noor Butt,1.62196E+11,ATM,Careem,Islamabad,MacBook,250.178.210.31,3663.65,19,Low,Cleared,4/12/2026 19:04
TX-000277,CUST-0018,Usman Malik,5.1463E+11,Card,Shopify,New York,Android,196.25.154.193,1646.26,93,Critical,Blocked,3/29/2026 13:38
TX-000278,CUST-0847,Noor Iqbal,2.63531E+11,Bank Transfer,Binance,London,Android,213.49.204.230,5479.23,41,Medium,Under Review,4/10/2026 8:35
TX-000279,CUST-0867,Mariam Qureshi,7.84911E+11,UPI,Uber,Lahore,Windows PC,8.191.209.31,2186.88,88,Critical,Blocked,3/31/2026 19:49
TX-000280,CUST-0705,Fatima Iqbal,1.10671E+11,Card,Steam,Karachi,Windows PC,12.17.78.171,110.57,88,Critical,Blocked,4/18/2026 6:29
TX-000281,CUST-0943,Bilal Sheikh,5.26017E+11,UPI,Daraz,Karachi,Tablet,196.4.136.56,7017.8,12,Low,Cleared,4/19/2026 2:46
TX-000282,CUST-0924,Mariam Khan,9.02574E+11,Bank Transfer,Shopify,Dubai,iPhone,195.253.81.32,4571.18,36,Medium,Under Review,4/16/2026 22:21
TX-000283,CUST-0508,Ayesha Iqbal,5.03126E+11,Bank Transfer,Daraz,Dubai,Windows PC,46.4.173.126,6589.81,66,High,Flagged,4/18/2026 13:31
TX-000284,CUST-0536,Noor Raza,1.36978E+11,Bank Transfer,Careem,New York,MacBook,72.196.183.197,5706.98,50,Medium,Under Review,4/4/2026 19:30
TX-000285,CUST-0966,Hassan Ansari,4.64427E+11,Card,Daraz,Dubai,iPhone,249.46.98.155,6659.41,34,Medium,Under Review,3/26/2026 10:44
TX-000286,CUST-0637,Bilal Raza,7.65442E+11,Card,Careem,Karachi,MacBook,116.81.219.97,4342.62,19,Low,Cleared,4/10/2026 23:17
TX-000287,CUST-0182,Mariam Iqbal,8.14338E+11,Bank Transfer,Amazon,Dubai,Windows PC,127.152.249.97,6049.84,4,Low,Cleared,4/23/2026 6:05
TX-000288,CUST-0329,Ali Khan,5.13858E+11,Bank Transfer,Shopify,Lahore,Windows PC,152.22.234.177,651.25,45,Medium,Under Review,4/11/2026 19:18
TX-000289,CUST-0346,Ahmed Khan,5.06454E+11,Card,Steam,Karachi,Android,87.128.129.208,7498.41,39,Medium,Under Review,4/19/2026 12:57
TX-000290,CUST-0630,Usman Ansari,9.26908E+11,Card,Daraz,London,Windows PC,70.18.146.206,5209.11,43,Medium,Under Review,4/17/2026 3:58
TX-000291,CUST-0356,Sara Iqbal,5.26343E+11,Bank Transfer,Steam,Lahore,MacBook,69.240.164.137,7929.46,54,Medium,Under Review,4/15/2026 4:53
TX-000292,CUST-0958,Bilal Khan,5.31163E+11,Wallet,Binance,Islamabad,Tablet,61.104.62.30,1478.13,98,Critical,Blocked,4/5/2026 0:14
TX-000293,CUST-0817,Usman Butt,4.94922E+11,ATM,Amazon,Karachi,iPhone,81.155.77.222,632.46,3,Low,Cleared,4/13/2026 13:44
TX-000294,CUST-0688,Noor Raza,3.88255E+11,Card,Shopify,London,iPhone,198.207.81.85,8158.55,52,Medium,Under Review,4/8/2026 5:00
TX-000295,CUST-0826,Hamza Sheikh,9.21225E+11,ATM,Shopify,Islamabad,Android,93.122.184.95,8051.17,94,Critical,Blocked,4/7/2026 0:03
TX-000296,CUST-0991,Bilal Khan,8.69673E+11,Bank Transfer,Steam,Dubai,iPhone,233.246.101.238,9584.55,2,Low,Cleared,3/26/2026 9:02
TX-000297,CUST-0093,Fatima Iqbal,2.89687E+11,ATM,Uber,New York,MacBook,225.236.210.26,8080.88,32,Medium,Under Review,4/11/2026 1:19
TX-000298,CUST-0519,Sara Ansari,4.75368E+11,Wallet,Uber,London,iPhone,29.41.64.133,6995.79,89,Critical,Blocked,4/12/2026 20:56
TX-000299,CUST-0782,Ahmed Farooq,6.73473E+11,ATM,Shopify,Karachi,iPhone,237.143.166.157,6144.68,98,Critical,Blocked,3/26/2026 4:54
TX-000300,CUST-0204,Usman Malik,66191505798,ATM,Daraz,Lahore,Android,49.243.221.209,7666.97,11,Low,Cleared,4/3/2026 16:53
TX-000301,CUST-0392,Ahmed Syed,8.69264E+11,Wallet,Steam,Karachi,iPhone,121.35.224.83,9549.37,36,Medium,Under Review,4/2/2026 6:13
TX-000302,CUST-0731,Hassan Syed,7.20033E+11,Card,Amazon,Islamabad,Tablet,159.98.78.251,3874.08,50,Medium,Under Review,4/15/2026 2:11
TX-000303,CUST-0992,Mariam Khan,5.25981E+11,Wallet,Uber,Dubai,Windows PC,232.225.68.157,8131.68,47,Medium,Under Review,4/18/2026 17:32
TX-000304,CUST-0321,Hassan Malik,3.97187E+11,ATM,Careem,Karachi,MacBook,11.114.92.254,6951.4,33,Medium,Under Review,4/1/2026 5:18
TX-000305,CUST-0505,Sara Malik,1.08115E+11,UPI,Binance,Dubai,iPhone,64.197.128.174,933.25,62,High,Flagged,4/3/2026 21:59
TX-000306,CUST-0292,Noor Raza,3.59811E+11,Card,Steam,Islamabad,Tablet,34.55.221.13,7857.25,42,Medium,Under Review,4/23/2026 13:37
TX-000307,CUST-0818,Ali Raza,5.60227E+11,Bank Transfer,Daraz,Islamabad,MacBook,206.111.189.207,9033.44,36,Medium,Under Review,4/10/2026 0:59
TX-000308,CUST-0135,Ayesha Raza,8.54845E+11,Card,Uber,Dubai,Android,166.176.183.40,9121.24,87,Critical,Blocked,3/28/2026 6:47
TX-000309,CUST-0663,Mariam Raza,2.49412E+11,Card,Daraz,London,MacBook,106.25.119.170,7061.83,67,High,Flagged,3/27/2026 2:20
TX-000310,CUST-0261,Bilal Raza,7.07478E+11,ATM,AliExpress,Islamabad,Android,55.48.21.192,9625.6,32,Medium,Under Review,4/8/2026 13:43
TX-000311,CUST-0445,Mariam Khan,11468964693,ATM,AliExpress,Karachi,Android,35.4.49.29,7998.33,33,Medium,Under Review,4/19/2026 21:50
TX-000312,CUST-0880,Ali Sheikh,4.12885E+11,ATM,Steam,Dubai,iPhone,221.116.150.63,1981.1,89,Critical,Blocked,4/16/2026 4:23
TX-000313,CUST-0053,Ayesha Khan,1.84446E+11,ATM,Shopify,New York,iPhone,136.5.109.148,3102.17,72,High,Flagged,4/6/2026 22:06
TX-000314,CUST-0915,Noor Syed,8.16644E+11,Wallet,Steam,Lahore,Windows PC,186.183.100.246,4091.07,8,Low,Cleared,4/12/2026 13:25
TX-000315,CUST-0753,Ayesha Butt,7.86276E+11,Wallet,Shopify,Lahore,Tablet,13.5.92.226,2563.31,86,Critical,Blocked,3/26/2026 1:16
TX-000316,CUST-0179,Mariam Khan,8.31255E+11,UPI,Daraz,New York,iPhone,238.243.113.205,4485.36,86,Critical,Blocked,4/17/2026 12:44
TX-000317,CUST-0999,Sara Farooq,6.81551E+11,ATM,Daraz,Lahore,Windows PC,86.210.36.32,8317.75,96,Critical,Blocked,4/19/2026 16:49
TX-000318,CUST-0788,Ali Sheikh,8.42127E+11,Bank Transfer,Careem,Dubai,MacBook,230.118.244.219,5063.16,56,Medium,Under Review,4/5/2026 19:52
TX-000319,CUST-0967,Ali Butt,1.08904E+11,UPI,Amazon,New York,Tablet,250.76.108.103,8681.81,87,Critical,Blocked,4/8/2026 6:49
TX-000320,CUST-0895,Usman Ansari,9.02597E+11,ATM,Shopify,Islamabad,iPhone,10.138.86.100,7108.72,89,Critical,Blocked,3/30/2026 13:17
TX-000321,CUST-0533,Mariam Iqbal,2.53361E+11,UPI,Daraz,New York,iPhone,216.96.67.161,4978.42,94,Critical,Blocked,4/19/2026 0:21
TX-000322,CUST-0775,Noor Raza,4.50328E+11,Wallet,AliExpress,New York,Tablet,173.36.183.97,5097.54,15,Low,Cleared,4/22/2026 13:50
TX-000323,CUST-0336,Mariam Farooq,1.74144E+11,ATM,Careem,Islamabad,Tablet,128.163.109.113,6755.48,31,Medium,Under Review,4/19/2026 23:02
TX-000324,CUST-0844,Ahmed Malik,5.44956E+11,Card,Careem,Karachi,iPhone,95.147.75.11,5127.99,62,High,Flagged,4/5/2026 18:35
TX-000325,CUST-0313,Ayesha Iqbal,2.01749E+11,Card,Amazon,Dubai,MacBook,147.80.145.116,8823.81,15,Low,Cleared,4/7/2026 20:14
TX-000326,CUST-0855,Hamza Farooq,1.16762E+11,Wallet,Amazon,New York,MacBook,189.72.166.23,8487.69,48,Medium,Under Review,4/3/2026 2:54
TX-000327,CUST-0586,Noor Iqbal,5.15165E+11,UPI,Binance,Karachi,Windows PC,202.53.63.213,6918,90,Critical,Blocked,4/23/2026 14:53
TX-000328,CUST-0087,Mariam Farooq,3.54931E+11,Wallet,Binance,Lahore,Windows PC,197.23.40.79,9331.69,74,High,Flagged,4/4/2026 12:45
TX-000329,CUST-0061,Bilal Ansari,1.72018E+11,Bank Transfer,Steam,London,Tablet,99.244.30.69,603.59,86,Critical,Blocked,4/17/2026 1:10
TX-000330,CUST-0417,Sara Butt,69055176154,UPI,Shopify,Lahore,Windows PC,139.253.44.201,2410.13,59,Medium,Under Review,3/30/2026 13:49
TX-000331,CUST-0463,Ali Khan,8.96611E+11,Bank Transfer,AliExpress,Karachi,Android,190.137.145.18,2953.25,54,Medium,Under Review,3/30/2026 11:36
TX-000332,CUST-0851,Ahmed Qureshi,9.82589E+11,Wallet,Uber,Lahore,MacBook,246.154.85.5,8958.24,50,Medium,Under Review,4/19/2026 3:39
TX-000333,CUST-0945,Ali Farooq,4.96488E+11,ATM,Daraz,Islamabad,MacBook,212.154.92.100,1744.66,17,Low,Cleared,3/26/2026 7:53
TX-000334,CUST-0128,Zain Ansari,9.42029E+11,ATM,Uber,Karachi,Windows PC,127.232.181.181,5943,98,Critical,Blocked,4/24/2026 8:46
TX-000335,CUST-0841,Noor Syed,1.25118E+11,UPI,Shopify,London,Windows PC,50.218.174.6,9721.2,0,Low,Cleared,4/15/2026 19:48
TX-000336,CUST-0630,Usman Qureshi,8.04668E+11,UPI,Amazon,New York,Android,13.72.236.108,5222.3,88,Critical,Blocked,3/31/2026 11:52
TX-000337,CUST-0402,Fatima Ansari,50794021360,ATM,Careem,Karachi,Tablet,205.161.240.86,8238.57,40,Medium,Under Review,4/24/2026 12:20
TX-000338,CUST-0485,Fatima Ansari,8.85205E+11,ATM,Uber,New York,iPhone,201.33.16.236,7865.37,31,Medium,Under Review,4/19/2026 20:11
